"","p_c_ab","p_c_mean","p_neg_c_ab","p_neg_c_mean","p_opsign_ci","n_conv_warn","n_singular","ab","mean_ab_perm","J","a","b","c_p","mc.cores","n_j","nperms","nreps","optimizer","permtype","reform","save_dir","simulation_name","theta_ab"
"395",0.9824,0.7632,0.2488,0.7712,0.7512,0,1,0.00839345748768591,-0.00787627695604575,100,0.2,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_06",0.2
"396",0.124,0.25,0.43,0.2588,0.43,0,0,-0.00919941597595013,-0.00243144598549292,100,0.2,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_06",0.2
"397",0.0944,0.0916,0.0856,0.0868,0.0856,0,0,-0.0180516077740144,-0.018170719417865,100,0.2,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_06",0.2
"398",0,4e-04,0.018,0,0.018,0,0,-0.0452809659247859,-0.0245197141780681,100,0.2,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_06",0.2
"399",0.4752,0.3068,0.1608,0.2984,0.1608,0,0,-0.00606700594710095,-0.0115233673207818,100,0.2,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_06",0.2
"400",0.5976,0.5764,0.5564,0.5788,0.4436,0,0,0.00227027441452842,0.00152591145390158,100,0.2,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_06",0.2
"401",0.6768,0.7216,0.75,0.7044,0.25,0,0,0.00443983174249794,0.00538969317591481,100,0.2,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_06",0.2
"402",4e-04,0.0084,0.1916,0.006,0.1916,0,0,-0.0261427093538168,-0.00880906315263083,100,0.2,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_06",0.2
"403",0.5336,0.83,0.9648,0.838,0.0352,0,36,0.0106554560654783,0.0205667009335355,100,0.2,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_06",0.2
"404",0,0,0.0028,0,0.0028,0,0,-0.0408395553298699,-0.0298596733356093,100,0.2,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_06",0.2
"405",0.0872,0.1532,0.2336,0.1512,0.2336,0,0,-0.011769483792406,-0.0082157476891855,100,0.2,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_06",0.2
"406",0.946,0.7336,0.3868,0.7372,0.6132,0,2,0.00548156133648197,-0.00243409378926753,100,0.2,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_06",0.2
"407",0.6984,0.674,0.6512,0.6764,0.3488,0,0,0.00669285322362934,0.00561286596147851,100,0.2,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_06",0.2
